     #Time	                                dt	                            Star_x	                            Star_y	                           Inner_x	                           Inner_y	                           Outer_x	                           Outer_y	                           Star_vx	                           Star_vy	                          Inner_vx	                          Inner_vy	                          Outer_vx	                          Outer_vy
0.015069242894801996440756752804	0.015069242894801996440756752804	-0.014141793956467330409254579138	-0.000006492456743193646542605061	3.627237108023436018555685222964	0.007876249369449750403759935580	13.733756233363434873240294109564	0.004445428843811311155065357781	0.000000394908580970228983747001	0.000000000357500190042824923517	-0.001116061411128183153071424805	0.523100176620704293561914255406	-0.000079670371037317502956563720	0.295430974034690485563459105833
542.492744213085188675904646515846	0.015069242894801996440756752804	0.002074013764707226346178936538	-0.016493778403220280687202503600	3.340189461671223103422789790784	1.581004900991839656754223142343	-3.173573787708339644098032295005	16.811190810733126710374563117512	0.000292119739699243940751066662	0.000294335708888479336692300947	-0.215514430296483844307076083169	0.467625274140575419856702410470	-0.241596025326606872463131026052	0.003594060184229254297644251537
1084.985488425802486744942143559456	0.015069242894801996440756752804	0.017838614173968730947095195916	-0.006410223040345413257623530257	2.537982420093683799677819479257	2.757216684298431363941972449538	-19.453814015470516807226886157878	5.891995461306757775332698656712	0.000175370921627524158211905436	0.000511522900042625972179266558	-0.377589092308768414785191680494	0.342065858456319371594389622260	-0.070721096179913303658715051370	-0.186411013449960305532471238621
1627.493301877781959774438291788101	0.015069242894801996440756752804	0.014338734283581726358658414711	0.010368904332330550199792185140	1.215208946299002557012158831640	3.477687581818993844962051298353	-15.390066245640557696106043295003	-11.907334336013274622700919280760	-0.000003947127186694869425053964	0.000523275928154998950722620599	-0.492638982867441177493361692541	0.164281393356852212228602638788	0.151642812093724543842654384207	-0.145495162354279838901049970445
2169.986046086866736004594713449478	0.015069242894801996440756752804	-0.005359898554038323992276815488	0.012428648724319110371872021403	-0.466054455371534281926670928442	3.634370801276427531689705574536	5.756426222850299367905790859368	-14.112747755024290796654895530082	-0.000070706408460060639212599320	0.000313148294840012990803562731	-0.518143249909528536001346310513	-0.061239464369377272223715635846	0.229239387166317531985271216399	0.142232669767056341125766039113
2712.478790295951512234751135110855	0.015069242894801996440756752804	-0.009307302724523507098108865421	-0.010573575356051436585635983079	-1.954123036142119129721095305285	3.170125354380851412372521735961	10.338647650430360158679832238704	10.131327262535126720877087791450	0.000288052826449554258501223325	0.000291460123356365925252620119	-0.438187475831961548156101571294	-0.261988947949982176055527816061	-0.170661166632469024628804277199	0.225069253593452756057047281502
3254.971534505036288464907556772232	0.015069242894801996440756752804	0.011609365421204650981046313518	-0.014997777311896047514050422933	-2.967721630272730504174205634627	2.215908657826656913414353766711	-11.277382307846183451260912988801	15.053360475826314868186273088213	0.000272422820619379877672694423	0.000643123756315740831464300431	-0.301877990212926106128321634969	-0.412441746967958489111794051496	-0.195095760082020924786050386501	-0.098406174388413786280338513279
3797.464278714121064695063978433609	0.015069242894801996440756752804	0.020549365095151345128599018608	0.000757775899981340240151028720	-3.543259193974180654151950875530	0.774725431573807354901362032251	-20.473684391106690583228555624373	-1.026076252806259470062855143624	0.000016800478704742348310318886	0.000764918352795534170832092435	-0.107563234483672831576228645645	-0.510350676144933901312583657273	0.014600573876117128868656891427	-0.196724179296078383050172533331
4339.957022930568200536072254180908	0.015069242894801996440756752804	0.009182139965837726389152884110	0.015342750364780983682311266136	-3.558900067509956244293789495714	-0.872712633844586749276572845702	-8.556772119960657008164162107278	-15.817053680577183527589113509748	-0.000242887390759581519314794229	0.000640150984144923786665903886	0.118177055185783905222329792650	-0.503722713746849293237062283879	0.219147917515866541560143332390	-0.067959400007680220712202867617
4882.449767156023881398141384124756	0.015069242894801996440756752804	-0.011022753222426432892500081095	0.006572440206611733504171724007	-3.008222252549228148410520589096	-2.233615013437175278454560611863	12.451964628835561654796038055792	-6.218767206962271920644980127690	-0.000194499817741390629418848923	0.000290899610587742863364313362	0.303648755218771382313747153603	-0.408121235321003472673595524611	0.112906252847119734084024855747	0.269411726297013598419027857744
5424.927442138584410713519901037216	0.015069242894801996440756752804	-0.001774085244445617074934840041	-0.014364171290483659926273674046	-1.909285283884254891262344244751	-3.176083169930913108203185402090	2.430823170723790394021079919185	16.003848662931368096451478777453	0.000101862720034770069983676155	0.000423443021501860368972086635	0.445500810421927018190046965174	-0.259893600668479385351616883781	-0.240139027040991243078238426278	0.086131026077476580127267880016
5967.420186364040091575589030981064	0.015069242894801996440756752804	0.016422131157380590732453029545	-0.008816251272634996818955421816	-0.319101942928550874611914878187	-3.635271931961701064039971242892	-17.113947965154739705440078978427	10.327422982194331524397057364695	-0.000030779502121745418846947978	0.000599592936874826336335342347	0.520649179086055458043347243802	-0.048717813939290678659777000803	-0.123638295104653114786508183442	-0.161694809298661007490593988223
6509.912930589495772437658160924911	0.015069242894801996440756752804	0.017174154124716792951810262480	0.008426347564043827967350530628	1.283352087252947137940850552695	-3.476817640073947224266248667846	-18.381834323101976735870266566053	-7.789320252913144670969813887496	-0.000233935457980411788941194073	0.000552416151456151241147529696	0.484886586259846819046970267664	0.169566428112422479257404006603	0.099966139835807071856166317048	-0.177614948009032574960386341445
7052.405674814951453299727290868759	0.015069242894801996440756752804	-0.000934888445013502648872627532	0.016185236994810690835944200217	2.492373069103284155545452449587	-2.767965614721564104883100299048	0.233444416206775640088011414264	-16.132456018878922776593753951602	-0.000346707160424355250068206846	0.000283238036159114115429547009	0.377219942271896424568211614314	0.342628848637538840904426251655	0.250382406092180764822785477008	0.052650400393190292802625407376
7594.898419040407134161796420812607	0.015069242894801996440756752804	-0.013518176635173307850723567469	-0.003910968702926520719487246680	3.313899912466125030618968594354	-1.535594171066344992837571226119	13.174059013227191528017101518344	4.558269187322367521630894771079	0.000011873761025968027475762691	0.000026890651839459607898904364	0.212042817502622521486088658094	0.474872156619808527544535081688	-0.075933309028749118585466248987	0.281691910799710010238072754873
8137.391163265862815023865550756454	0.015069242894801996440756752804	0.004959651293788784783000966883	-0.016150926037098646548262337319	3.659854242493901566035674477462	0.090295247250042204312237004160	-6.293277971209260357454695622437	16.898249261737095849866818753071	0.000218308891288750877082702750	0.000317686051128435219606527262	-0.009772675055445963557265720567	0.521182028598461632995508807653	-0.225849905489414526371660940640	-0.036911868574353690064526745118
8679.883907461871785926632583141327	0.015069242894801996440756752804	0.018236322534817009377583474361	-0.004203601339480389498248769087	3.387892635646920336256471273373	1.602173643266006530794243190030	-20.125071078287238179882479016669	3.925420328112973145096020743949	0.000101656969151344155110130996	0.000483009036979875822949426212	-0.215711169124512769368351428056	0.462875026158951541344066527017	-0.041942811140163391292468020310	-0.192702869833945328315039091649
9222.376651654585657524876296520233	0.015069242894801996440756752804	0.011914551416657480006899838543	0.011904403567358667892506218777	2.534474423690170841183544325759	2.740098447460397323993674945086	-13.244670486151132848817724152468	-13.295604132333052049830257601570	-0.000062929830155639373862226649	0.000452245108414787229562936677	-0.380745052771895797771861680303	0.343838069691124847970797873131	0.179949800548297539348752138721	-0.124821767393210436569717103339
9764.869395847299529123120009899139	0.015069242894801996440756752804	-0.008804736065237316056109051488	0.009857064143249709420313564578	1.110443634504467036450137129577	3.477708688901086642175641827635	8.894391420583842133851248945575	-11.370960183786175790032757504378	-0.000048241860525598689206968478	0.000194681013749735035535740058	-0.498226857216814922324488179584	0.158479626193721329086017135523	0.199734167483981095436718078417	0.200591422774188760103086792697
10307.377209282907642773352563381195	0.015069242894801996440756752804	-0.007109799629570900600383787094	-0.013694367756305779113001896974	-0.536835584132891674435938966781	3.632459084287997796991476207040	7.611419981917408428273574827472	13.263314525654015696431997639593	0.000344229363451405189280873920	0.000286946169504324313705850846	-0.512290768448458111450349861116	-0.066988956247150330258754991064	-0.207343209796861910332310685590	0.171412547453307029243774195493
10849.869953475621514371596276760101	0.015069242894801996440756752804	0.013505984933632607380982193490	-0.014254992031404482497047858658	-1.900505281933721146714333372074	3.201788427484006938072980119614	-13.584482023852645582451259542722	13.979769645481743722825740405824	0.000287197062728338414674261747	0.000622715439237952897780226102	-0.437093773977600130731246963478	-0.259644554999189924870961476699	-0.170092138718410418318782717506	-0.122770093459425119752914667970
11392.362697668335385969839990139008	0.015069242894801996440756752804	0.019996955377853446733649178668	0.002298487406220640124482335054	-2.931829335548113757425880976371	2.208237595959023469305293474463	-20.077863875215228972592740319669	-3.069880335488075040473177068634	0.000044751071199597208458142994	0.000736413500929988026205696983	-0.303653811615967106352087512278	-0.417593400438052986256565191070	0.044023250557292489815175429158	-0.194626150239926243301624708693
11934.855441861049257568083703517914	0.015069242894801996440756752804	0.006208725304060413140161411860	0.015226837035593061495108990755	-3.573453260327097869009094210924	0.695556278103637071197340446815	-5.436438957814684336256050301017	-16.165154634689617552112395060249	-0.000200911709399134421000568396	0.000606195177152893177260906121	-0.099994858244173825956302437135	-0.512534852613261926457255412970	0.240484691814552231647894586786	-0.029737007277278057482128303946
12477.348186053763129166327416896820	0.015069242894801996440756752804	-0.011963769947037992263938477322	0.001949971007909520040110584738	-3.614248503914660570757177993073	-0.905242743587471032640223711496	13.619555242061785804708051728085	-1.772414585643453666108371180599	-0.000071418456374807668144907846	0.000294404871168151840380572404	0.118960003121732799113985379336	-0.498503511991802039649002153965	0.039223200906914112984225084801	0.292800786878683050318272762524
