     #Time	                                dt	                            Star_x	                            Star_y	                           Inner_x	                           Inner_y	                           Outer_x	                           Outer_y	                           Star_vx	                           Star_vy	                          Inner_vx	                          Inner_vy	                          Outer_vx	                          Outer_vy
0.006582424179651747385422222436	0.006582424219944727275533047361	-0.014141796364216398240731820124	-0.000002835982175752329438698108	3.627243912636780365232880285475	0.003440439221556133245899511408	13.733756719112188093845361436252	0.001941816089547435510501149913	0.000000172500892679870117569300	0.000000000068212689746551929603	-0.000487509347823103663353838666	0.523101154275652291403275739867	-0.000034800964807073316747195596	0.295430984461743206814787754411
542.494140898427758656907826662064	0.006687297839455499069705179949	0.002074470312656100795534186432	-0.016494062503494531096714936780	3.339727181922682586190376241575	1.581986052168835366060761771223	-3.173913808935534319743965170346	16.811194755533755085252778371796	0.000292158113673330883768020083	0.000294358630160161292236425945	-0.215651689114536193603299807364	0.467560812210943033129240120616	-0.241595141573490268527280022681	0.003589340881214004436161602030
1084.990497919077370170271024107933	0.006757298962232124832361090938	0.017839673516054234403416245414	-0.006409972838679695895935939376	2.535462564299343579676815352286	2.759486493986066157901859696722	-19.454169651592827960939757758752	5.891053636249542257985467585968	0.000175449791050662548931929341	0.000511624751627562184518038801	-0.377904006750048260254715160045	0.341721186398012855001127263677	-0.070709456500635814446553695234	-0.186414546516711882029326829979
1627.480434352857855628826655447483	0.006631769974384132439182426566	0.014339155829954907880874337422	0.010367595073026701288365636344	1.220227318791420989541052222194	3.476020896440482843559038883541	-15.392010606453885301903028448578	-11.905463264329419814657740062103	-0.000003991511926671631148842191	0.000523095260363843662931859768	-0.492394357229635593053984621292	0.164982775414560189908286247373	0.151616077620422451399662122640	-0.145515840784839728394572944126
2169.974073999791016831295564770699	0.006599092007000754121770480509	-0.005358488349425131851144765704	0.012430124162212480287692528691	-0.461862116862981675335930731308	3.634854770666746226481791381957	5.753693133835520612251457350794	-14.114438843419669922241155290976	-0.000070703072388267679455366166	0.000313025276470660417191954616	-0.518219436739644767619950016524	-0.060650598960721564811837680509	0.229258703132067392926884963344	0.142185267769874279508712788811
2712.465848366412046743789687752724	0.006735962625680108270542767457	-0.009310346854582674316902490830	-0.010571371097453912540897746908	-1.950810715445011611635095505335	3.172080971473942856420080715907	10.340845955401652744853890908416	10.128431768570701265730349405203	0.000288091332386477096735161174	0.000291289341543037310234415260	-0.438468482079095334125184990626	-0.261534569646268810760858514186	-0.170617378957056003985215397734	0.225112172970536428273646833986
3254.962355084385308146011084318161	0.006725379804923495991042514675	0.011607487957788492280442049776	-0.014998888169386413032890814634	-2.967081527136004925893075778731	2.216799569068196085197541833622	-11.275606489025244982826734485570	15.054257836569082229516425286420	0.000272472636842034296716236197	0.000643077319912202884956420323	-0.302000897020684777594112802035	-0.412347779978256556709936830885	-0.195111163995961206518714448066	-0.098385647731289507800234162005
3797.450732387492280395235866308212	0.006591946554566761005966579745	0.020549403241530136976500386936	0.000754535045392963447941081512	-3.542739182096902528229520612513	0.777219889702697619426885466964	-20.473880068607886784093352616765	-1.023426906535641167650396710087	0.000016930648210489586229232639	0.000764897786707696768042363811	-0.107912297097485523900139980924	-0.510273355669574213422379216354	0.014568679128754780452426054183	-0.196725778756943470160223341736
4339.944378074526866839732974767685	0.006645123771350644990840716986	0.009184817899467982368899576784	0.015341644483697869719152073742	-3.559096265154222837878705831827	-0.871700221593428303812345347978	-8.559519702083598247099871514365	-15.816197914722611272964059025981	-0.000242830499589120375747430813	0.000640194640894718985241196307	0.118039487910994778108175751186	-0.503761923059498184507276619115	0.219129488714057713005800565043	-0.067993409647677055529513268084
4882.434756095190095948055386543274	0.006760294277286450770336756477	-0.011020973742929519867406185085	0.006576023601383514452511924731	-3.008827990878196079194140111213	-2.232761923792153879730904009193	12.450281202267067470756956026889	-6.222777840811764882289480738109	-0.000194531592631778433742303913	0.000290958265287853874193901849	0.303530779884983892280558848142	-0.408211967239539230689615578740	0.112974875996272788869490000252	0.269377426521273721782279153558
5424.933350308531771588604897260666	0.006672550860288628711558533979	-0.001775381240511887453656370006	-0.014363093088234149541371209580	-1.899911424699215922728967598232	-3.181573987392095848036888128263	2.429374578521974914480097140768	16.004362829047760641287823091261	0.000101643709367011124454840965	0.000423092531179357193588802533	0.446278973658170541316536628074	-0.258591108411358905350141412782	-0.240142513691891518190502097241	0.086108326939239310249263326114
5967.425407250701027805916965007782	0.006582967690012326254789254421	0.016419390044190185218297983738	-0.008815107305360751419054388123	-0.307291340530539136555177037735	-3.636355451684873951734289221349	-17.114611764526223680604744004086	10.326548595129107610546270734631	-0.000030834465254734230699705522	0.000599119980176914305146362860	0.520803228058622669216504164069	-0.047039300538436974730149842117	-0.123626822877172137804535623218	-0.161701759182148935289902169643
6509.918795170551675255410373210907	0.006700688741396220240997827489	0.017169958312031843861156232833	0.008426088917355427712618798353	1.296023163165919589445707060804	-3.472315169485582941888424102217	-18.381231320473407464533011079766	-7.790397337092354490550860646181	-0.000233767310652921152334254851	0.000551907972761459084294621835	0.484251692531689259535454539218	0.171325287822411548299683659025	0.099980029647087756417001003229	-0.177609044206763072581978235576
